NP,CLAVE,NOMBRE
1354,3101400006,ASISTENTE EJECUTIVO EN SISTEMAS
1355,3101400007,BILINGÜE CON COMPUTACIÓN
1356,3101400008,SECRETARIA EJECUTIVA
1357,3101400009,SECRETARIA EJECUTIVA EN ESPAÑOL
1358,3101400010,SECRETARIA EJECUTIVA EN INFORMÁTICA
1359,3101400011,SECRETARIADO EJECUTIVO BILINGÜE
1360,3101400012,SECRETARIADO EN ÁREAS CONTABLES
1361,3101400013,SECRETARIO CONTADOR
1362,3101400014,SECRETARIO CONTADOR EN INFORMÁTICA
1363,3101400015,SECRETARIO EJECUTIVO
1364,3101400016,SECRETARIO EJECUTIVO BILINGÜE
1365,3101400017,SECRETARIO ESPAÑOL INGLÉS
1366,3101400018,ASISTENTE EJECUTIVO ESPAÑOL-INGLÉS
1367,3101400019,ASISTENTE BILINGÜE
1368,3101400020,SECRETARIO PROGRAMADOR
1369,3101400021,SECRETARIO PROGRAMADOR INGLÉS ESPAÑOL
1370,3101400022,CAPACITACIÓN DE ASISTENTE DIRECTIVO
1371,3101400023,INFORMÁTICA PARA OFICINAS
1372,3101400024,ASISTENTE EJECUTIVO
1373,3101400025,BACHILLERATO BIVALENTE EN SECRETARIADO EJECUTIVO
1374,3101500001,ALIMENTOS
1375,3101500002,ALIMENTOS Y BEBIDAS
1376,3101500003,GASTRONOMÍA
1377,3101500004,GASTRONOMÍA INTEGRAL
1378,3101500005,GUÍA DE TURISTAS TRILINGÜE
1379,3101500006,PREPARACIÓN DE ALIMENTOS Y BEBIDAS
1380,3101500007,SERVICIOS ALIMENTICIOS
1381,3101500008,AUXILIAR EN SISTEMAS DE PRODUCCIÓN DE ALIMENTOS
1382,3101500009,ELABORACIÓN DE PANIFICADORA Y REPOSTERÍA
1383,3101500010,AUXILIAR EN SISTEMAS DE PRODUCCIÓN DE ALIMENTOS
1384,3101500011,TÉCNICO EN PREPARACIÓN DE ALIMENTOS Y BEBIDAS
1385,3101500012,TÉCNICO EN PRODUCCIÓN INDUSTRIAL DE ALIMENTOS  
1386,3101500013,Bachillerato Bivalente Carrera Técnico en Producción de la Industria Alimentaria
1387,3101500014,"Bachillerato Bivalente Carrera Técnico en Preparación, Conservación y Servicios de Alimentos y Bebidas"
1388,3101500015,BACHILLERATO TECNOLÓGICO EN ARTES CULINARIAS
1389,3101500016,TÉCNICO PROFESIONAL EN GASTRONOMÍA
1390,3101500017,BACHILLERATO TECNOLÓGICO EN PREPARACIÓN DE ALIMENTOS Y BEBIDAS
1391,3101500018,"TÉCNICO EN PREPARACIÓN, CONSERVACIÓN Y SERVICIOS DE ALIMENTOS Y BEBIDAS"
1392,3101500019,"BACHILLERATO TECNOLÓGICO CARRERA TÉCNICO EN PREPARACIÓN, CONSERVACIÓN Y SERVICIOS DE ALIMENTOS Y BEBIDAS"
1393,3101500020,TÉCNICO EN GASTRONOMÍA INTEGRAL
1394,3101500021,TÉCNICO EN GASTRONOMÍA
1395,3101600001,HOSPITALIDAD TURÍSTICA
1396,3101600002,SERVICIOS DE HOSPEDAJE
1397,3101600003,TURISMO
1398,3101600004,RECREACIÓN
1399,3101600005,SERVICIOS DE HOTELERÍA
1400,3101600006,TURISMO ALTERNATIVO
1401,3101600007,SERVICIOS TURÍSTICOS
1402,3101600008,SERVICIOS DE HOTELERÍA Y TURISMO
1403,3101600009,HOTELERIA Y TURISMO
1404,3101600010,TÉCNICO EN SERVICIOS DE HOSPEDAJE
1405,3101600011,TÉCNICO EN SERVICIOS DE HOSPITALIDAD 
1406,3101600012,BACHILLERATO TECNOLÓGICO EN GUÍA TURÍSTICO TRILINGÜE
1407,3101600013,TÉCNICO PROFESIONAL EN TURISMO
1408,3101600014,TÉCNICO PROFESIONAL EN HOTELERÍA Y ADMINISTRACIÓN TURÍSTICA
1409,3101600015,BACHILLERATO TÉCNICO EN TURISMO SUSTENTABLE
1410,3101600016,GESTIÓN E INNOVACIÓN TURÍSTICA
1411,3101600017,BACHILLERATO TECNOLÓGICO EN TURISMO
1412,3101600018,BACHILLERATO GENERAL CON COMPONENTE DE FORMACIÓN LABORAL BÁSICO EN TURISMO
1413,3102100001,ADMINISTRACIÓN AEROPORTUARIA
1414,3102100002,OPERACIÓN PORTUARIA
1415,3102100003,OPERADOR DE AUTOTRANSPORTE
1416,3102100004,SERVICIOS DEL TRANSPORTE
1417,3102100005,AUTOTRANSPORTE
1418,3102100006,BACHILLERATO TÉCNICO ESPECIALISTA EN TRANSPORTE DE CARGA TERRESTRE 
1419,3102100007,BACHILLERATO TECNOLÓGICO CON ACENTUACIÓN EN LOGÍSTICA DE EMBARQUES Y ALMACÉN 
1420,3102100008,TRANSPORTE FERROVIARIO
1421,3103100001,SALUD E HIGIENE INDUSTRIAL
1422,3103100002,SEGURIDAD E HIGIENE Y PROTECCIÓN CIVIL
1423,3103100003,SEGURIDAD INDUSTRIAL
1424,3103100004,Bachillerato Bivalente Carrera Técnico en Higiene y Seguridad Industrial
1425,3103100005,BACHILLERATO TÉCNICO EN SEGURIDAD E HIGIENE INDUSTRIAL
1426,3103100006,BACHILLERATO TECNOLÓGICO EN SEGURIDAD E HIGIENE INDUSTRIAL
1427,3104100001,INVESTIGACIÓN POLICIAL
1428,3104100002,SEGURIDAD PÚBLICA Y PROTECCIÓN CIUDADANA
1429,3104100003,TÉCNICO EN SEGURIDAD CIUDADANA
1430,3104100004,BACHILLERATO GENERAL CON CAPACITACIÓN EN CIENCIAS POLICIALES
1431,3104100005,SEGURIDAD PUBLICA
1432,3104100006,BACHILLERATO TÉCNICO POLICIAL 
1433,3104100007,BACHILLERATO TÉCNICO EN SEGURIDAD PÚBLICA 
1434,3104100008,ÁREA DE FORMACIÓN EN GESTIÓN Y PREVENCIÓN DE ZONA DE RIEGOS
1435,3104200001,ABASTECIMIENTO DE MATERIAL AÉREO
1436,3104200002,SERVICIO DE MATERIALES DE GUERRA
1437,3104200003,BACHILLERATO BIVALENTE MILITARIZADO CON FORMACIÓN EN CIBERSEGURIDAD
1438,3104200004,BACHILLERATO BIVALENTE MILITARIZADO CON FORMACIÓN EN PROTECCIÓN CIVIL 
1439,3104200005,BACHILLERATO BIVALENTE MILITARIZADO CON FORMACIÓN EN SEGURIDAD CIUDADANA
