NP,CLAVE,NOMBRE
3063,7012500024,MAESTRÍA EN DOCENCIA PARA LA INDUSTRIA DE LA HOSPITALIDAD
3064,7092207001,"MAESTRÍA EN ENFERMERÍA, OPCIÓN TERMINAL: PERINATAL, QUIRÚRGICA Y TERAPIA INTENSIVA"
3065,7031200051,MAESTRÍA EN ESTUDIOS DE DESARROLLO RURAL
3066,7011200043,MAESTRÍA EN INVESTIGACIÓN DE LA EDUCACIÓN
3067,7041200058,MAESTRÍA EN PUBLICIDAD Y MERCADOTECNIA
3068,7012300013,MAESTRÍA EN EDUCACIÓN SECUNDARIA CAMPO DISEÑO DE ESTRATEGIAS
3069,7062100020,MAESTRÍA EN REDES MÓVILES
3070,7011100054,MAESTRÍA EN PEDAGOGÍA CATEQUÉTICA
3071,7022100004,MAESTRÍA EN PASTORAL URBANA
3072,7012200001,MAESTRÍA EN EDUCACIÓN PRIMARIA ÁREA INTERVENCIÓN PEDAGÓGICA
3073,7073100054,MAESTRÍA EN GESTIÓN Y DISEÑO URBANO SUSTENTABLE
3074,8071600004,DOCTORADO INTERINSTITUCIONAL EN CIENCIA Y TECNOLOGÍA EN LA OPCIÓN TERMINAL DE INGENIERÍA AMBIENTAL
3075,7061300012,MAESTRÍA EN SOFTWARE EMBEBIDO
3076,6012604003,ESPECIALIDAD EN DOCENCIA DE LAS MATEMÁTICAS
3077,6031200008,ESPECIALIDAD EN GESTIÓN PARA EL DESARROLLO COMUNITARIO
3078,7071300006,MAESTRÍA EN CIENCIAS (MECATRÓNICA)
3079,6021100004,ESPECIALIDAD EN PROYECTOS ARTÍSTICOS
3080,7012000009,MAESTRÍA EN EDUCACIÓN CON ACENTUACIÓN EN INVESTIGACIÓN - ACCIÓN
3081,8031300012,DOCTORADO INTERNACIONAL EN CIENCIAS POLÍTICAS Y SOCIALES
3082,7071600012,MAESTRÍA INTERINSTITUCIONAL EN CIENCIA Y TECNOLOGÍA EN LA OPCIÓN TERMINAL DE INGENIERÍA AMBIENTAL
3083,7081400009,MAESTRÍA EN CIENCIAS EN RECURSOS ACUÁTICOS
3084,6041400015,ESPECIALIDAD EN AUDITORÍA DE INFORMACIÓN FINANCIERA
3085,7042100172,MAESTRÍA EN FORMACIÓN DIRECTIVA
3086,6042100049,ESPECIALIDAD EN COACHING DIRECTIVO
3087,7093201001,MAESTRÍA EN CIRUGÍA ORAL
3088,7042400027,MAESTRÍA EN ADMINISTRACIÓN EN SISTEMAS DE CALIDAD
3089,7033100120,"MAESTRÍA EN PROPIEDAD INDUSTRIAL, DERECHOS DE AUTOR Y NUEVAS TECNOLOGÍAS"
3090,7042000014,MAESTRÍA EN EVALUACIÓN Y ADMINISTRACIÓN DE PROYECTOS
3091,7022000010,MAESTRÍA EN INVESTIGACIONES SOCIALES Y HUMANIDADES
3092,8051300019,DOCTORADO EN CIENCIAS EN LOS ÁMBITOS ANTRÓPICOS
3093,6011200002,ESPECIALIDAD EN INCLUSIÓN EDUCATIVA Y DIVERSIDAD
3094,7033100008,MAESTRÍA EN IMPUESTOS Y DEFENSA FISCAL
3095,8061100008,DOCTORADO INTERINSTITUCIONAL EN CIENCIAS DE LA COMPUTACIÓN
3096,7081400010,MAESTRÍA EN CIENCIAS EN ACUICULTURA
3097,8081400002,DOCTORADO EN CIENCIAS EN ACUICULTURA
3098,7051100021,MAESTRÍA EN CIENCIAS EN CIENCIAS DE LA VIDA
3099,8051100021,DOCTORADO EN CIENCIAS EN CIENCIAS DE LA VIDA
3100,6031100038,ESPECIALIDAD EN PSICOTERAPIA
3101,7033100121,MAESTRÍA EN CIENCIAS PENALES EN EL ÁREA DE DERECHO PENAL
3102,7042500096,MAESTRÍA EN ADMINISTRACIÓN DE LA SALUD
3103,7031200052,MAESTRÍA EN ESTUDIOS CULTURALES
3104,7071500011,MAESTRÍA EN INGENIERÍA AEROESPACIAL
3105,7061100011,MAESTRÍA EN CIENCIAS EN COMPUTACIÓN
3106,7051100018,MAESTRÍA EN CIENCIAS EN INFECTOMICA Y PATOGÉNESIS MOLECULAR
3107,7031100116,MAESTRÍA EN PSICOLOGÍA PARA LA SALUD
3108,8031500001,DOCTORADO EN CIENCIAS PARA LA FAMILIA
3109,7042000015,MASTER IN MANAGEMENT
3110,8061300002,DOCTORADO EN SISTEMAS COMPUTACIONALES
3111,7012603011,MAESTRÍA EN DOCENCIA DE LA LENGUA INGLESA
3112,7031100117,MAESTRÍA EN EDUCACIÓN SEXUAL
3113,6011200009,ESPECIALIDAD EN METODOLOGÍA INTERPRETATIVA EN LA INVESTIGACIÓN EDUCATIVA
3114,7042000028,MAESTRÍA EN ADMINISTRACIÓN CON ACENTUACIÓN EN MERCADOTECNIA INTERNACIONAL
3115,8031100013,DOCTORADO EN PSICOANÁLISIS Y PSICOTERAPIA
3116,7041200059,MAESTRÍA EN IMAGEN Y MERCADOTECNIA POLÍTICA
3117,7033100122,CURSO PROPEDÉUTICO EN DERECHO
3118,7033100123,MAESTRÍA EN DERECHO Y POLÍTICAS PÚBLICAS AMBIENTALES
3119,6021500008,ESPECIALIDAD EN DISEÑO DE ILUSTRACIÓN Y ANIMACIÓN DIGITAL
3120,7011200044,MAESTRÍA EN CALIDAD DE LA EDUCACIÓN
3121,7041300031,MAESTRÍA EN ADMINISTRACIÓN EN EL ÁREA DE FINANZAS
3122,7041300032,MAESTRÍA EN DIRECCIÓN FINANCIERA
3123,8033100023,DOCTORADO EN DERECHO LABORAL
3124,8031100014,DOCTORADO EN PSICOANÁLISIS
3125,6091301007,ESPECIALIDAD EN ANESTESIOLOGÍA PARA LOS SERVICIOS RURALES DE LA SALUD
3126,6091304011,ESPECIALIDAD EN CARDIOLOGÍA INTERVENCIONISTA
3127,6091306003,ESPECIALIDAD EN CIRUGÍA DE MALFORMACIONES CONGÉNITAS DEL CORAZÓN
3128,6091305004,ESPECIALIDAD EN CIRUGÍA PARA LOS SERVICIOS RURALES DE LA SALUD
3129,6033200005,ESPECIALIDAD EN CRIMINALÍSTICA Y CIENCIAS FORENSES
3130,6042500008,ESPECIALIDAD EN DIRECCIÓN DE INSTITUCIONES EDUCATIVAS
3131,8031100015,DOCTORADO EN PSICOTERAPIA GESTALT INFANTIL
3132,7042500032,MAESTRÍA EN ADMINISTRACIÓN Y PLANEACIÓN EDUCATIVA
3133,6033200006,ESPECIALIDAD EN CIENCIAS JURÍDICO PENALES Y CRIMINOLÓGICAS
3134,8052200009,DOCTORADO EN CIENCIAS EN QUÍMICA
3135,6041100023,ESPECIALIDAD EN EMPRENDEDORES DE NEGOCIOS DE ALIMENTOS Y BEBIDAS
3136,6042200006,ESPECIALIDAD EN GESTIÓN DE EVENTOS
3137,6033100061,ESPECIALIDAD EN INTERPRETACIÓN JUDICIAL
3138,6033100062,ESPECIALIDAD EN JUICIO ORAL Y PROCESO PENAL ACUSATORIO
3139,6032100002,ESPECIALIDAD EN DIVULGACIÓN DE LA ECONOMÍA
3140,6031100039,ESPECIALIDAD EN LOGOTERAPIA
3141,6041200022,ESPECIALIDAD EN MARKETING ESTRATÉGICO EN LOS NEGOCIOS
3142,6091100002,ESPECIALIDAD EN MEDICINA DEL NIÑO Y EL ADULTO PARA LOS SERVICIOS RURALES DE LA SALUD
3143,6041200023,ESPECIALIDAD EN PUBLICIDAD Y RELACIONES PÚBLICAS
3144,6091304016,ESPECIALIDAD EN RESONANCIA MAGNÉTICA CARDIACA Y ANGIOTOMOGRAFÍA
3145,6091304014,ESPECIALIDAD EN TERAPIA INTENSIVA CARDIOLÓGICA
3146,8031200021,DOCTORADO EN FORMACIÓN DE SUJETOS Y CONCIENCIA HISTÓRICA
3147,7011400013,MAESTRÍA EN TECNOLOGÍAS AVANZADAS PARA LA EDUCACIÓN
3148,8011400007,DOCTORADO EN TECNOLOGÍAS AVANZADAS PARA LA EDUCACIÓN
3149,7051300034,MAESTRÍA EN CIENCIAS EN ESTUDIOS AMBIENTALES Y DE LA SUSTENTABILIDAD
3150,7061300013,MAESTRÍA EN CIENCIAS EN SISTEMAS COMPUTACIONALES MÓVILES
3151,7031400023,MAESTRÍA EN ECONOMÍA Y GESTIÓN MUNICIPAL
3152,7082100008,MAESTRÍA EN MEDICINA VETERINARIA Y PRODUCCIÓN ANIMAL
3153,7042100173,MAESTRÍA EN GESTIÓN DEL CAPITAL HUMANO
3154,7081100050,MAESTRÍA EN CIENCIAS SISTEMAS AGROPECUARIOS Y MEDIO AMBIENTE
3155,8081100021,DOCTORADO EN CIENCIAS SISTEMAS AGROPECUARIOS Y MEDIO AMBIENTE
3156,6091325002,ESPECIALIDAD EN MEDICINA DEL TRABAJO Y AMBIENTAL
3157,6062100008,ESPECIALIDAD EN TELECOMUNICACIONES E INFORMÁTICA
3158,7071300009,MAESTRÍA EN INGENIERÍA ELÉCTRICA Y ELECTRÓNICA
3159,7051300035,MAESTRÍA EN ECOLOGÍA Y MANEJO DE RECURSOS NATURALES
3160,8051300020,DOCTORADO EN ECOLOGÍA Y MANEJO DE RECURSOS NATURALES
3161,7071600013,MAESTRÍA EN SISTEMAS ECOLÓGICOS Y PRODUCCIÓN
3162,7103100002,MAESTRÍA EN SEGURIDAD Y AMBIENTE DE TRABAJO
3163,6092208004,ESPECIALIDAD EN ENFERMERÍA EN REHABILITACIÓN
3164,6042500009,ESPECIALIDAD EN ADMINISTRACIÓN Y GESTIÓN DE INSTITUCIONES EDUCATIVAS
3165,6072000001,PROGRAMA ÚNICO DE ESPECIALIDADES EN INGENIERÍA
3166,6092208005,ESPECIALIDAD EN ENFERMERÍA NEUROLÓGICA
3167,6091345001,PROGRAMA ÚNICO DE ESPECIALIDADES MÉDICAS
3168,6031300013,PROGRAMA ÚNICO DE ESPECIALIDADES EN CIENCIAS POLÍTICAS (SEGURIDAD PÚBLICA)
3169,6031400002,PROGRAMA ÚNICO DE ESPECIALIDADES EN ECONOMÍA
3170,7101500002,MAESTRÍA EN GASTRONOMÍA
3171,8011000004,DOCTORADO EN EDUCACIÓN RELACIONAL Y BIOAPRENDIZAJE
3172,7051200028,MAESTRÍA EN QUÍMICA BIO-ORGÁNICA
3173,6093206010,ESPECIALIDAD EN IMPLANTOLOGÍA ORAL
3174,7033200011,MAESTRÍA EN CRIMINALÍSTICA E INVESTIGACIÓN FORENSE
3175,7012603012,MAESTRÍA EN ENSEÑANZA Y APRENDIZAJE DEL IDIOMA INGLÉS
3176,7042100174,MAESTRÍA EN GESTIÓN DE ORGANIZACIONES
3177,6033100063,ESPECIALIDAD EN DERECHO ELECTORAL
3178,7012000039,"MAESTRÍA EN EDUCACIÓN, ÁREA INTERVENCIÓN DOCENTE"
3179,7021400009,MAESTRÍA EN NARRATIVA Y PRODUCCIÓN DIGITAL
3180,7093207003,MAESTRÍA EN PATOLOGÍA Y MEDICINA BUCAL
3181,8011000001,DOCTORADO EN EDUCACIÓN DESARROLLO Y COMPLEJIDAD
3182,8031300013,DOCTORADO EN POLÍTICA GOBERNABILIDAD Y POLÍTICAS PÚBLICAS
3183,6032100008,ESPECIALIDAD EN PERIODISMO POLÍTICO
3184,7022200008,MAESTRÍA EN LA ENSEÑANZA DEL ESPAÑOL COMO LENGUA EXTRANJERA
3185,7031100118,MAESTRÍA EN PSICOTERAPIA DE PAREJA E INDIVIDUAL
3186,7031100119,MAESTRÍA EN PSICOTERAPIA INTEGRAL
3187,7082100009,MAESTRÍA EN CIENCIAS VETERINARIAS Y ZOOTÉCNICAS
3188,6032100009,ESPECIALIDAD EN COMUNICACIÓN ESTRATÉGICA PARA EL MERCADO GLOBAL
3189,7031100185,MAESTRÍA EN SABERES SOBRE SUBJETIVIDAD Y VIOLENCIA
3190,7092100006,"MAESTRÍA EN TERAPIA DE HERIDAS, ESTOMAS Y QUEMADURAS"
3191,7094100002,MAESTRÍA EN TERAPIA OCUPACIONAL
3192,8031000002,DOCTORADO EN CIENCIAS EN DESARROLLO CIENTÍFICO Y TECNOLÓGICO PARA LA SOCIEDAD
3193,8052200010,DOCTORADO EN CIENCIAS EN NANOCIENCIAS Y NANOTECNOLOGÍA
3194,6062100001,ESPECIALIDAD EN ADMINISTRACIÓN DE RECURSOS TELEMÁTICOS
3195,7042100007,MAESTRÍA EN CAPACITACIÓN Y DESARROLLO HUMANO
3196,7072000013,MAESTRÍA EN CIENCIAS EN DISEÑO INTERACTIVO Y MANUFACTURA
3197,7062200012,MAESTRÍA EN TECNOLOGÍAS DE INFORMACIÓN EN LA DIRECCIÓN DE NEGOCIOS
3198,6073100012,ESPECIALIDAD EN ENERGÍA Y MEDIO AMBIENTE EN ARQUITECTURA
3199,6091304017,ESPECIALIDAD EN ELECTROFISIOLOGÍA CARDIACA
3200,6091304013,ESPECIALIDAD EN URGENCIAS Y UNIDAD CORONARIA
3201,8071000008,DOCTORADO EN CIENCIAS DE LA INGENIERÍA
3202,8022000003,DOCTORADO EN HUMANIDADES COMO PROGRAMA INTEGRAL
3203,8031400013,DOCTORADO EN INTEGRACIÓN ECONÓMICA
3204,7042300007,MAESTRÍA EN COMPETENCIAS EJECUTIVAS PARA LA GESTIÓN PÚBLICA
3205,7033100124,MAESTRÍA EN DERECHO PROCESAL PENAL ORAL
3206,7042100175,MAESTRÍA EN DIRECCIÓN DE ORGANIZACIONES DEL CONOCIMIENTO
3207,7041300002,MAESTRÍA EN GESTIÓN FINANCIERA DE NEGOCIOS
3208,6012500008,ESPECIALIDAD EN DOCENCIA MÉDICA
3209,7031500029,MAESTRÍA EN RELACIONES FAMILIARES CON ACENTUACIÓN EN INTERVENCIÓN EN CRISIS
3210,7031500030,MAESTRÍA EN RELACIONES FAMILIARES CON ACENTUACIÓN EN EDUCACIÓN FAMILIAR
3211,7031500031,MAESTRÍA EN RELACIONES FAMILIARES CON ACENTUACIÓN EN TERAPIA FAMILIAR
3212,7073100070,"MAESTRÍA EN GESTIÓN Y TRANSFORMACIÓN DE LA CIUDAD, EL PAISAJE Y LOS NUEVOS TERRITORIOS TURÍSTICOS"
3213,7031200003,MAESTRÍA EN COMPLEJIDAD Y PROBLEMÁTICAS ACTUALES
3214,8011100016,DOCTORADO EN INNOVACIÓN PEDAGÓGICA Y CURRICULAR
3215,8061100011,DOCTORADO EN CIENCIAS EN INGENIERÍA ELÉCTRICA EN SISTEMAS COMPUTACIONALES
3216,7033100125,TRONCO COMÚN EN LA MAESTRÍA EN DERECHO OPCIONES TERMINALES
3217,7073200023,MAESTRÍA EN INFRAESTRUCTURA DEL TRANSPORTE EN LA RAMA DE LAS VÍAS TERRESTRES
3218,7011100024,MAESTRÍA EN FORMACIÓN DIDÁCTICA
3219,7073100002,MAESTRÍA EN CONSERVACIÓN Y RESTAURACIÓN DE BIENES CULTURALES INMUEBLES
3220,6011200010,ESPECIALIDAD EN GESTIÓN DIRECTIVA DE CALIDAD EN EDUCACIÓN BÁSICA
3221,7042500067,MAESTRÍA EN ADMINISTRACIÓN Y DIRECCIÓN EN SISTEMAS DE SALUD Y DE HOSPITALES
3222,7041200060,MAESTRÍA EN INGENIERÍA EN IMAGEN PÚBLICA
3223,7012000010,MAESTRÍA EN EDUCACIÓN EN EL ÁREA DE METODOLOGÍA PARA LA DOCENCIA
3224,7011200079,MAESTRÍA EN EDUCACIÓN EN EL ÁREA DE ADMINISTRACIÓN DE LA EDUCACIÓN SUPERIOR
3225,8011100010,DOCTORADO EN FORMACIÓN DIDÁCTICA
3226,7031000009,MAESTRÍA EN INVESTIGACIÓN
3227,8072100012,DOCTORADO EN CIENCIAS EN PRODUCCIÓN AGROALIMENTARIA
3228,6022200004,ESPECIALIDAD EN ENSEÑANZA DE ESPAÑOL COMO LENGUA EXTRANJERA
3229,7021200006,MAESTRÍA EN DIRECCIÓN DE ARTE
3230,6041100024,ESPECIALIDAD EN VALUACIÓN DE INMUEBLES
3231,6041100025,ESPECIALIDAD EN VALUACIÓN DE NEGOCIOS EN MARCHA
3232,6042400002,ESPECIALIDAD EN ADMINISTRACIÓN DE PROYECTOS DE INFRAESTRUCTURA
3233,7042100176,MAESTRÍA EN ADMINISTRACIÓN Y DIRECCIÓN DE PEQUEÑAS Y MEDINAS EMPRESAS
3234,7041100064,MAESTRÍA EN ADMINISTRACIÓN Y GESTIÓN DE NEGOCIOS INTERNACIONALES
3235,7042500092,MAESTRÍA EN GESTIÓN DE LA EDUCACIÓN FÍSICA
3236,7042400001,MAESTRÍA EN ADMINISTRACIÓN Y NEGOCIOS EN CALIDAD Y PRODUCTIVIDAD
3237,7042100023,MAESTRÍA EN ADMINISTRACIÓN DE NEGOCIOS EN FINANZAS
3238,8011200031,DOCTORADO EN EDUCACIÓN EN GESTIÓN EDUCATIVA O EN INNOVACIÓN TECNOLÓGICA EDUCATIVA
3239,7042500068,MAESTRÍA EN SALUD PÚBLICA CON ACENTUACIÓN EN ADMINISTRACIÓN EN SALUD
3240,7073200024,MAESTRÍA EN CIENCIAS DE LA PRODUCCIÓN Y TECNOLOGÍA DEL CEMENTO Y DEL CONCRETO
3241,7042000036,MAESTRÍA EN ADMINISTRACIÓN CON ACENTUACIÓN EN DIRECCIÓN
3242,7042100177,MAESTRÍA EN GENERACIÓN Y GESTIÓN DE LA INNOVACIÓN
3243,8071400007,DOCTORADO EN CIENCIAS EN INGENIERÍA BIOQUÍMICA
3244,6052300006,ESPECIALIDAD EN OCEANOGRAFÍA
3245,7011400030,MAESTRÍA EN EDUCACIÓN CON ENFOQUE EN LÍNEA
3246,7012000040,MAESTRÍA EN EDUCACIÓN CON ENFOQUE EN INNOVACIÓN DE LA PRÁCTICA DOCENTE
3247,7042300036,MAESTRÍA EN ADMINISTRACIÓN Y POLÍTICAS PÚBLICAS CON ENFOQUE EN GESTIÓN GUBERNAMENTAL
3248,7042300037,MAESTRÍA EN ADMINISTRACIÓN Y POLÍTICAS PÚBLICAS CON ENFOQUE EN GESTIÓN POLÍTICA
3249,7011200080,MAESTRÍA EN GERENCIA Y POLÍTICA EDUCATIVA
3250,6101500007,ESPECIALIDAD EN COCINA MEXICANA
3251,7042300038,MAESTRÍA EN ADMINISTRACIÓN ELECTORAL
3252,7071000014,MAESTRÍA EN CIENCIAS EN INGENIERÍA FÍSICA
3253,7041000003,MAESTRÍA EN RESPONSABILIDAD SOCIAL EMPRESARIAL
3254,7042100024,MAESTRÍA EN ALTA DIRECCIÓN EN CALIDAD Y COMPETENCIA LABORAL
3255,7011500007,MAESTRÍA EN DOCENCIA Y EDUCACIÓN CON VALORES
3256,7011000008,MAESTRÍA EN EDUCACIÓN PARA LA DIVERSIDAD
3257,7042200025,MAESTRÍA EN GESTIÓN DE ALIMENTOS Y BEBIDAS
3258,7012000011,MAESTRÍA EN COMPETENCIAS DOCENTES
3259,7032100031,MAESTRÍA EN COMUNICACIÓN POLÍTICA Y MARKETING
3260,7031300028,MAESTRÍA EN POLÍTICAS PÚBLICAS Y GESTIÓN ESTRATÉGICA
3261,8042100017,DOCTORADO EN ADMINISTRACIÓN Y GESTIÓN ESTRATÉGICA
3262,6041200024,ESPECIALIDAD EN MERCADOTECNIA TURÍSTICA
3263,7042100178,MAESTRÍA EN ADMINISTRACIÓN Y GESTIÓN EMPRESARIAL
3264,6042200009,ESPECIALIDAD EN ADMINISTRACIÓN DE EMPRESAS GASTRONÓMICAS
3265,7011000009,MAESTRÍA EN EDUCACIÓN Y VALORES
3266,7042100259,MAESTRÍA EN CIENCIAS ADMINISTRATIVAS CON ESPECIALIDAD EN RELACIONES INDUSTRIALES
3267,7022200009,MAESTRÍA EN INGLÉS
3268,7071000009,MAESTRÍA EN INNOVACIÓN TECNOLÓGICA
3269,7041100038,MAESTRÍA EN NEGOCIOS DIGITALES
3270,7042100179,MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS SOCIOAMBIENTALES
3271,7073100055,"MAESTRÍA EN ARQUITECTURA, DISEÑO Y CONSTRUCCIÓN SUSTENTABLE"
3272,7033100126,MAESTRÍA EN DERECHO AMBIENTAL Y POLÍTICA PÚBLICA
3273,7031100120,MAESTRÍA EN PSICOLOGÍA EDUCATIVA EN VISIÓN HUMANISTA
3274,7011200045,MAESTRÍA EN PLANEACIÓN Y LIDERAZGO EDUCATIVA
3275,7062200032,MAESTRÍA EN DIRECCIÓN ESTRATÉGICA DE LAS TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN
3276,7062200033,MAESTRÍA EN GESTIÓN DE INNOVACIÓN DE LAS TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN
3277,7051300001,MAESTRÍA PROFESIONALIZANTE LIDERAZGO PARA LA CONSERVACIÓN MEDIANTE EL APRENDIZAJE
3278,8091345007,DOCTORADO EN INVESTIGACIÓN MÉDICA
3279,7031500032,MAESTRÍA EN PREVENCIÓN Y ATENCIÓN DEL MALTRATO INFANTIL Y LA VIOLENCIA FAMILIAR
3280,7031100121,MAESTRÍA EN TANATOLOGÍA Y CUIDADOS PALIATIVOS
3281,7042500069,MAESTRÍA EN ADMINISTRACIÓN ODONTOLÓGICA
3282,7012000041,MAESTRÍA EN COMPETENCIAS DOCENTES Y DESARROLLO HUMANO
3283,8081100022,DOCTORADO EN CIENCIA ANIMAL
3284,8052300008,DOCTORADO EN CIENCIAS CON ORIENTACIÓN EN GEOCIENCIAS
3285,8053100009,DOCTORADO EN CIENCIAS CON ORIENTACIÓN EN MATEMÁTICAS
3286,8101100001,DOCTORADO EN CIENCIAS DE LA CULTURA FÍSICA
3287,8033200003,DOCTORADO EN CRIMINOLOGÍA
3288,8042000001,DOCTORADO EN FILOSOFÍA CON ORIENTACIÓN EN ADMINISTRACIÓN
3289,8031300001,DOCTORADO EN FILOSOFÍA CON ORIENTACIÓN EN CIENCIAS POLÍTICAS
3290,8031100001,DOCTORADO EN FILOSOFÍA CON ORIENTACIÓN EN PSICOLOGÍA
3291,8031200022,DOCTORADO EN INVESTIGACIÓN Y DESARROLLO SOCIAL
3292,6041400016,ESPECIALIDAD EN CONTABILIDAD Y AUDITORÍA GUBERNAMENTAL
3293,6021500009,ESPECIALIDAD EN DISEÑO EDITORIAL Y PUBLICITARIO
3294,6042500017,ESPECIALIDAD EN GESTIÓN DE ENFERMERÍA
3295,6031100069,ESPECIALIDAD EN NEUROPSICOLOGÍA
3296,6094200004,ESPECIALIDAD EN NUTRIOLOGÍA CLÍNICA Y OBESIDAD
3297,6031100040,ESPECIALIDAD EN PSICOTERAPIA DE PAREJA
3298,6091342009,ESPECIALIDAD EN RADIOLOGÍA DIAGNÓSTICA
3299,7042400028,MAESTRÍA EN ADMINISTRACIÓN DE PROYECTOS EN LA EDIFICACIÓN
3300,7041200061,MAESTRÍA EN ADMINISTRACIÓN EN EL ÁREA DE MERCADOTECNIA
3301,7021100023,MAESTRÍA EN ARTES CON ORIENTACIÓN EN ARTES VISUALES
3302,7042400029,MAESTRÍA EN CIENCIAS CON ESPECIALIDAD EN INGENIERÍA Y ADMINISTRACIÓN DE LA CONSTRUCCIÓN
3303,7021600010,MAESTRÍA EN CIENCIAS CON ORIENTACIÓN EN GESTIÓN E INNOVACIÓN DEL DISEÑO
3304,7053100015,MAESTRÍA EN CIENCIAS CON ORIENTACIÓN EN MATEMÁTICAS
3305,7051300002,MAESTRÍA EN GESTIÓN SUSTENTABLE DEL AGUA
3306,7081100051,MAESTRÍA EN AGRICULTURA PROTEGIDA
3307,6022200005,ESPECIALIDAD EN INTERPRETACIÓN INGLÉS-ESPAÑOL PARA NEGOCIOS
3308,8011100011,DOCTORADO EN PEDAGOGÍA CRÍTICA Y EDUCACIÓN POPULAR
3309,7101100010,"MAESTRÍA EN CIENCIAS DEL DEPORTE, ALTO RENDIMIENTO"
3310,7041200062,MAESTRÍA EN ADMINISTRACIÓN DE LA MERCADOTECNIA POLÍTICA
3311,6031200009,ESPECIALIDAD EN DESARROLLO SOCIAL Y COMUNITARIO
3312,6012100001,ESPECIALIDAD EN EDUCACIÓN TEMPRANA Y PREESCOLAR
3313,6092208006,ESPECIALIDAD EN ENFERMERÍA OFTÁLMICA
3314,6031000002,ESPECIALIDAD EN SUSTENTABILIDAD Y DESARROLLO HUMANO
3315,7041100039,MAESTRÍA EN ADMINISTRACIÓN EN EL ÁREA DE COMERCIO INTERNACIONAL
3316,7042100180,MAESTRÍA EN ADMINISTRACIÓN EN EL ÁREA DE RECURSOS HUMANOS
3317,7051100015,MAESTRÍA EN CIENCIAS CON ORIENTACIÓN EN MICROBIOLOGÍA E INMUNOLOGÍA
3318,7032100032,MAESTRÍA EN DIRECCIÓN DE COMUNICACIÓN
3319,7012400014,MAESTRÍA EN DOCENCIA CON ORIENTACIÓN EN EDUCACIÓN MEDIA SUPERIOR
3320,7071200016,MAESTRÍA EN ENERGÍAS ALTERNATIVAS
3321,7012604041,MAESTRÍA EN ENSEÑANZA DE LA BIOLOGÍA
3322,7042100181,MAESTRÍA EN LOGÍSTICA INTEGRAL
3323,7031500012,MAESTRÍA EN MÉTODOS ALTERNOS DE SOLUCIÓN DE CONFLICTOS
3324,7095600044,MAESTRÍA EN SALUD PÚBLICA CON ACENTUACIÓN EN MEDICINA PREVENTIVA
3325,7031000008,MAESTRÍA EN SUSTENTABILIDAD Y DESARROLLO HUMANO
3326,8031500003,DOCTORADO EN MÉTODOS ALTERNOS DE SOLUCIÓN DE CONFLICTOS
3327,6031100041,ESPECIALIDAD EN PSICOTERAPIA PSICOANALÍTICA DE NIÑOS Y ADOLESCENTES
3328,7071200017,MAESTRÍA EN CIENCIAS CON ESPECIALIDAD EN INGENIERÍA ENERGÉTICA
3329,7042200026,MAESTRÍA EN ADMINISTRACIÓN RESTAURANTERA
3330,6033100064,ESPECIALIDAD EN JUICIO ORAL
3331,6033100065,ESPECIALIDAD EN MEDIOS ALTERNATIVOS DE SOLUCIÓN DE CONFLICTOS
3332,7033100129,MAESTRÍA EN DERECHO: ÁREA TERMINAL JUSTICIA CONSTITUCIONAL
3333,6053200001,ESPECIALIDAD EN BIOESTADÍSTICA
3334,6094100002,ESPECIALIDAD EN TERAPIA OCUPACIONAL
3335,7031500033,MAESTRÍA EN GERONTOLOGÍA Y ESTRATEGIAS DE ATENCIÓN AL ADULTO MAYOR
3336,7011200046,MAESTRÍA EN INVESTIGACIÓN EDUCATIVA APLICADA
3337,6082100007,ESPECIALIDAD EN MEDICINA Y CIRUGÍA EN PEQUEÑAS ESPECIES
3338,7032200007,MAESTRÍA EN ARCHIVISTA
3339,7042300039,MAESTRÍA EN CONTRALORÍA SOCIAL
3340,7021000007,MAESTRÍA EN ARTES Y HUMANIDADES
3341,8011200013,DOCTORADO EN INVESTIGACIÓN E INNOVACIÓN EDUCATIVAS
3342,6042100050,ESPECIALIDAD EN CALIDAD E INNOVACIÓN EN LOS SERVICIOS
3343,8042100016,DOCTORADO EN ADMINISTRACIÓN POR VALORES
3344,7042100061,MAESTRÍA EN ADMINISTRACIÓN POR VALORES
3345,8031000005,DOCTORADO EN SUSTENTABILIDAD Y DESARROLLO HUMANO
3346,8042500004,DOCTORADO EN ADMINISTRACIÓN CON ACENTUACIÓN EN INSTITUCIONES EDUCATIVAS
3347,8051100013,DOCTORADO EN CIENCIAS CON ORIENTACIÓN EN INMUNOBIOLOGÍA
3348,7071200018,MAESTRÍA EN CIENCIAS DE LA INGENIERÍA CON ORIENTACIÓN EN ENERGÍA TÉRMICA Y RENOVABLE
3349,8071200006,DOCTORADO EN CIENCIAS (ENERGÍA RENOVABLE)
3350,8051300021,DOCTORADO EN CIENCIAS EN DESARROLLO SUSTENTABLE DE RECURSOS NATURALES
3351,8033100001,DOCTORADO EN ESTUDIOS JURÍDICOS
3352,8031200023,DOCTORADO EN ESTUDIOS REGIONALES
3353,8042400002,DOCTORADO EN GESTIÓN TECNOLÓGICA E INNOVACIÓN
3354,8042300004,DOCTORADO EN GOBIERNO ELECTRÓNICO
